Adani Enterprises Ltd,30-Dec-22,3812.1,3899.3,3812.1,3859.35,3857.570892,40484,3909,156169900,5856,14.46,87.2,47.25
Adani Enterprises Ltd,29-Dec-22,3794,3825,3750,3810,3788.103038,39597,3769,149997516,5201,13.13,75,16
Adani Enterprises Ltd,28-Dec-22,3761.9,3824.95,3746.2,3796.95,3782.994103,51895,5227,196318479,9240,17.81,78.75,35.05
Adani Enterprises Ltd,27-Dec-22,3738,3796.8,3697.9,3769.65,3743.18004,49689,4966,185994873,6851,13.79,98.9,31.65
Adani Enterprises Ltd,26-Dec-22,3647,3745,3620.5,3715.65,3709.826031,59522,5630,220816265,10099,16.97,124.5,68.65
Adani Enterprises Ltd,23-Dec-22,3813,3846.7,3617,3640.95,3727.332388,126632,11037,471999555,17088,13.49,229.7,-172.05
Adani Enterprises Ltd,22-Dec-22,3918.3,3944.9,3818.1,3867.1,3873.697628,148443,15689,575023297,32743,22.06,126.8,-51.2
Adani Enterprises Ltd,21-Dec-22,4172,4189.55,3883.45,3902.95,4001.702662,127404,10729,509832926,23535,18.47,306.1,-269.05
Adani Enterprises Ltd,20-Dec-22,4099,4172.9,4066,4164.25,4123.919378,120005,11205,494890945,30029,25.02,106.9,65.25
Adani Enterprises Ltd,19-Dec-22,3994,4104.55,3973,4081.3,4029.165176,29508,2748,118892606,7840,26.57,131.55,87.3
Adani Enterprises Ltd,16-Dec-22,4001.05,4047,3946,3979.1,3992.242756,35649,3314,142319462,8547,23.98,101,-21.95
Adani Enterprises Ltd,15-Dec-22,4048.1,4070.2,4026.05,4043.05,4053.817534,43241,4117,175291124,19118,44.21,44.15,-5.05
Adani Enterprises Ltd,14-Dec-22,4089.95,4091.4,4043.9,4056.4,4067.864461,26723,2184,108705542,5247,19.63,47.5,-33.55
Adani Enterprises Ltd,13-Dec-22,4038,4072.85,4011.6,4058.85,4049.756414,23269,2087,94233782,5338,22.94,61.25,20.85
Adani Enterprises Ltd,12-Dec-22,4000,4030.9,3970,4016.6,4008.125407,28866,2515,115698548,4103,14.21,60.9,16.6
Adani Enterprises Ltd,09-Dec-22,4045,4093,3944.5,3995.8,4024.277946,99343,8438,399783844,21628,21.77,148.5,-49.2
Adani Enterprises Ltd,08-Dec-22,4002,4046.05,4002,4025.55,4026.032434,28026,2534,112833585,6381,22.77,44.05,23.55
Adani Enterprises Ltd,07-Dec-22,4026,4056.55,3985.3,3998.3,4019.032007,36742,3535,147667274,6735,18.33,71.25,-27.7
Adani Enterprises Ltd,06-Dec-22,3915,4057.35,3912.45,4031,4016.058697,92271,6941,370565752,15851,17.18,144.9,116
Adani Enterprises Ltd,05-Dec-22,3925,3937,3810.25,3929.55,3874.439757,76258,6125,295457027,8576,11.25,126.75,4.55
Adani Enterprises Ltd,02-Dec-22,3901,3961,3885.8,3921.45,3924.598645,36469,3004,143126188,5713,15.67,75.2,20.45
Adani Enterprises Ltd,01-Dec-22,3938,3944.55,3902.45,3914.9,3922.309797,43890,3826,172150177,13951,31.79,42.1,-23.1
Adani Enterprises Ltd,30-Nov-22,3908.95,3939.65,3866.75,3920.05,3897.236183,108200,5157,421680955,71374,65.96,72.9,11.1
Adani Enterprises Ltd,29-Nov-22,3880,3916.2,3864.75,3879.2,3889.217964,38066,3228,148046971,6640,17.44,51.45,-0.8
Adani Enterprises Ltd,28-Nov-22,3892,3925,3871.3,3885.25,3900.530027,54084,4486,210956266,16699,30.88,53.7,-6.75
Adani Enterprises Ltd,25-Nov-22,3925.05,3950.95,3847.25,3903.35,3895.591556,84085,7586,327560816,13651,16.23,103.7,-21.7
Adani Enterprises Ltd,24-Nov-22,3912.2,3935,3822,3922,3882.713842,109450,9763,424963030,23850,21.79,113,9.8
Adani Enterprises Ltd,23-Nov-22,4048.1,4060,3873.05,3903.65,3949.525631,131366,10350,518833384,31613,24.06,186.95,-144.45
Adani Enterprises Ltd,22-Nov-22,4014,4056,3987.3,4035.6,4032.262101,41648,3543,167935652,8437,20.26,68.7,21.6
Adani Enterprises Ltd,21-Nov-22,4017,4017,3920.8,4001.1,3977.340551,63917,6360,254219676,16838,26.34,96.2,-15.9
Adani Enterprises Ltd,18-Nov-22,4060,4060,3985.4,4019.85,4015.027915,36718,3047,147423795,,,74.6,-40.15
Adani Enterprises Ltd,17-Nov-22,3980,4032,3900.15,4017.65,3979.748969,64000,5358,254703934,8601,13.44,131.85,37.65
Adani Enterprises Ltd,16-Nov-22,4069,4098.1,3864.85,3956.45,3993.459809,85505,7510,341460781,12112,14.17,233.25,-112.55
Adani Enterprises Ltd,15-Nov-22,4022,4065,4022,4057.55,4036.423577,60100,2839,242589057,6383,10.62,43,35.55
Adani Enterprises Ltd,14-Nov-22,3997.05,4077.7,3995,4021.05,4031.291225,57502,4046,231807308,8710,15.15,82.7,24
Adani Enterprises Ltd,11-Nov-22,4049,4049,3975.05,4008.7,4013.029161,78668,6442,315696978,23326,29.65,73.95,-40.3
Adani Enterprises Ltd,10-Nov-22,3997.15,4028,3962.75,3992.9,3997.521045,73105,4537,292238776,9961,13.63,65.25,-4.25
Adani Enterprises Ltd,09-Nov-22,3970.05,4047.25,3943.35,3997.15,4007.051775,198050,15433,793596604,38374,19.38,103.9,27.1
Adani Enterprises Ltd,07-Nov-22,3840.15,4015,3820.6,3961.15,3945.134346,231469,15478,913176302,22771,9.84,194.4,121
Adani Enterprises Ltd,04-Nov-22,3630,3850,3566.2,3832.35,3738.95554,308319,21686,1152791033,86898,28.18,283.8,202.35
Adani Enterprises Ltd,03-Nov-22,3541,3613.1,3541,3591.1,3587.995094,51974,3537,186482457,6147,11.83,72.1,50.1
Adani Enterprises Ltd,02-Nov-22,3575.6,3625,3526,3578,3576.768298,82645,6495,295602016,13034,15.77,99,2.4
Adani Enterprises Ltd,01-Nov-22,3351.1,3605,3351.1,3575.6,3519.473426,142943,11274,503084090,18268,12.78,253.9,224.5
Adani Enterprises Ltd,31-Oct-22,3335,3360,3327.1,3346.35,3344.33992,35373,2975,118299336,12351,34.92,32.9,11.35
Adani Enterprises Ltd,28-Oct-22,3333.45,3386,3299.95,3325.65,3327.614755,218409,3180,726781011,176983,81.03,86.05,-7.8
Adani Enterprises Ltd,27-Oct-22,3310.5,3353,3297.85,3324.9,3322.446207,88497,2908,294026522,46498,52.54,55.15,14.4
Adani Enterprises Ltd,25-Oct-22,3315,3346,3294.7,3300,3314.076111,24727,2031,81947160,2570,10.39,51.3,-15
Adani Enterprises Ltd,24-Oct-22,3339,3339,3291.55,3309.6,3319.105058,5654,729,18766220,,,47.45,-29.4
Adani Enterprises Ltd,21-Oct-22,3379.4,3380.25,3286.55,3310.95,3338.928093,66336,4752,221491134,10902,16.43,93.7,-68.45
Adani Enterprises Ltd,20-Oct-22,3256,3365.7,3246,3357.3,3319.72133,91140,3529,302559402,44225,48.52,119.7,101.3
Adani Enterprises Ltd,19-Oct-22,3313.95,3313.95,3258.05,3277,3291.000319,112817,5427,371280783,63852,56.6,55.9,-36.95
Adani Enterprises Ltd,18-Oct-22,3269.95,3297,3224.95,3285,3266.442438,57034,3404,186298278,9620,16.87,72.05,15.05
Adani Enterprises Ltd,17-Oct-22,3209.5,3234.95,3138,3212.1,3207.953179,429616,3986,1378188013,375384,87.38,96.95,2.6
Adani Enterprises Ltd,14-Oct-22,3261.05,3304.5,3194.1,3208,3244.326697,47570,3152,154332621,5937,12.48,110.4,-53.05
Adani Enterprises Ltd,13-Oct-22,3219.75,3262,3189,3233.6,3226.182951,96086,6558,309991015,12551,13.06,73,13.85
Adani Enterprises Ltd,12-Oct-22,3310,3310,3141.1,3224.25,3206.592511,98788,6586,316772861,9609,9.73,168.9,-85.75
Adani Enterprises Ltd,11-Oct-22,3253.15,3338,3250.55,3273.35,3296.024368,97671,7161,321925996,20957,21.46,87.45,20.2
Adani Enterprises Ltd,10-Oct-22,3235,3277.9,3216,3247.4,3247.593886,45433,3619,147547933,5317,11.7,61.9,12.4
Adani Enterprises Ltd,07-Oct-22,3285,3308.85,3227.55,3277.5,3271.654873,88156,6140,288416007,18580,21.08,81.3,-7.5
Adani Enterprises Ltd,06-Oct-22,3261,3317.5,3207.35,3285.9,3273.315866,169021,9260,553259121,66056,39.08,110.15,24.9
Adani Enterprises Ltd,04-Oct-22,3234,3290,3125.95,3238.4,3225.594948,170082,11329,548615640,16478,9.69,164.05,4.4
Adani Enterprises Ltd,03-Oct-22,3454,3459.05,3105.9,3157.15,3255.988947,285344,17582,929076910,43319,15.18,353.15,-296.85
Adani Enterprises Ltd,30-Sep-22,3451,3524,3370.45,3451,3460.024246,333007,14853,1152212294,165739,49.77,153.55,0
Adani Enterprises Ltd,29-Sep-22,3577,3662.25,3426.3,3472,3537.753239,241104,15949,852966457,98787,40.97,235.95,-105
Adani Enterprises Ltd,28-Sep-22,3530,3595,3505.05,3549.1,3551.794845,69060,5288,245286952,17100,24.76,89.95,19.1
Adani Enterprises Ltd,27-Sep-22,3600,3630,3484.25,3557.7,3555.888762,152763,12195,543208235,25258,16.53,145.75,-42.3
Adani Enterprises Ltd,26-Sep-22,3647,3657.8,3532.8,3589.75,3599.371314,104378,7901,375695179,,,125,-57.25
Adani Enterprises Ltd,23-Sep-22,3727,3740,3653.5,3673.9,3694.21419,111854,10062,413212634,26955,24.1,86.5,-53.1
Adani Enterprises Ltd,22-Sep-22,3641.45,3736.3,3570,3716.7,3685.360263,200018,14252,737138389,58690,29.34,166.3,75.25
Adani Enterprises Ltd,21-Sep-22,3831,3862.2,3572.65,3641.45,3682.607373,284028,25482,1045963607,58366,20.55,289.55,-189.55
Adani Enterprises Ltd,20-Sep-22,3822,3883.7,3808.9,3835.8,3844.38932,135711,11214,521725919,32161,23.7,74.8,13.8
Adani Enterprises Ltd,19-Sep-22,3748,3800,3679.7,3778.9,3718.731322,338215,6992,1257730714,258007,76.28,120.3,30.9
Adani Enterprises Ltd,16-Sep-22,3764.8,3865.6,3614.7,3701.9,3737.544369,297234,22812,1110925263,50376,16.95,250.9,-62.9
Adani Enterprises Ltd,15-Sep-22,3609,3765.95,3580,3749.15,3689.538727,125869,9276,464398550,18114,14.39,185.95,140.15
Adani Enterprises Ltd,14-Sep-22,3500,3611,3500,3571.65,3571.887439,114480,8260,408909674,24564,21.46,111,71.65
Adani Enterprises Ltd,13-Sep-22,3485,3567.65,3422,3556.15,3499.704064,86789,5891,303735816,16559,19.08,145.65,71.15
Adani Enterprises Ltd,12-Sep-22,3460,3495,3456.2,3461.35,3472.52141,44955,2854,156107200,9974,22.19,38.8,1.35
Adani Enterprises Ltd,09-Sep-22,3470,3506.1,3416,3450.65,3468.646392,58794,4935,203935596,,,90.1,-19.35
Adani Enterprises Ltd,08-Sep-22,3499,3503.8,3450,3461.95,3470.829755,109924,7633,381527490,50270,45.73,53.8,-37.05
Adani Enterprises Ltd,07-Sep-22,3443.4,3488,3415.05,3473.85,3457.213125,114449,9293,395674585,24746,21.62,72.95,30.45
Adani Enterprises Ltd,06-Sep-22,3360.2,3447,3360.2,3435.85,3411.34497,133000,11219,453708881,37812,28.43,86.8,75.65
Adani Enterprises Ltd,05-Sep-22,3370.05,3432,3312.8,3347.05,3372.374619,187839,13975,633463476,45680,24.32,119.2,-23
Adani Enterprises Ltd,02-Sep-22,3263,3369.45,3226.8,3356.95,3310.918018,159559,10017,528286768,,,142.65,93.95
Adani Enterprises Ltd,01-Sep-22,3215,3244.75,3186,3232.75,3216.809317,79320,4665,255157315,7289,9.19,58.75,17.75
Adani Enterprises Ltd,30-Aug-22,3178,3262.55,3163.4,3193.6,3215.312203,164864,10719,530089231,45634,27.68,99.15,15.6
Adani Enterprises Ltd,29-Aug-22,3059,3165,3041.25,3142.7,3117.511399,81715,5080,254747444,16875,20.65,123.75,83.7
Adani Enterprises Ltd,26-Aug-22,3078,3172,3078,3139.45,3134.1948,159194,9877,498945007,45692,28.7,94,61.45
Adani Enterprises Ltd,25-Aug-22,3164,3177.45,3055.75,3066.8,3106.751622,164737,11804,511796942,26999,16.39,121.7,-97.2
Adani Enterprises Ltd,24-Aug-22,3039.85,3151.65,2987,3136.6,3059.259801,138941,8454,425056616,14945,10.76,164.65,96.75
Adani Enterprises Ltd,23-Aug-22,3033.15,3075,2929.05,3023.65,3016.70447,447369,16157,1349580062,250674,56.03,145.95,-9.5
Adani Enterprises Ltd,22-Aug-22,3130,3192.25,3029.75,3052,3120.650899,148427,10972,463188851,16615,11.19,162.5,-78
Adani Enterprises Ltd,19-Aug-22,3177,3258.05,3075.1,3129.05,3174.446933,308626,23889,979716859,43195,14,182.95,-47.95
Adani Enterprises Ltd,18-Aug-22,3014,3186.65,3002.45,3153.65,3107.982741,168784,12545,524577759,,,184.2,139.65
Adani Enterprises Ltd,17-Aug-22,2980.2,3028.6,2980.05,3008.9,3006.597421,48398,4067,145513302,11370,23.49,48.55,28.7
Adani Enterprises Ltd,16-Aug-22,2882,2985,2872.5,2974.85,2939.120357,56881,5630,167180105,13002,22.86,112.5,92.85
Adani Enterprises Ltd,12-Aug-22,2845.95,2870.45,2834.6,2864.35,2857.800658,24320,2366,69501712,5359,22.04,35.85,18.4
Adani Enterprises Ltd,11-Aug-22,2850,2850,2816.35,2833.25,2834.323923,37404,2597,106015052,11437,30.58,33.65,-16.75
Adani Enterprises Ltd,10-Aug-22,2800,2835,2780.7,2826.85,2809.773803,54625,4948,153483894,18093,33.12,54.3,26.85
Adani Enterprises Ltd,08-Aug-22,2698,2807.75,2697,2792.35,2752.659786,38467,3031,105886564,7679,19.96,110.75,94.35
Adani Enterprises Ltd,05-Aug-22,2764,2768.45,2685.1,2697.6,2713.188568,55985,5025,151897862,13570,24.24,83.35,-66.4
Adani Enterprises Ltd,04-Aug-22,2718,2743.8,2683.45,2723.2,2719.503491,68468,6638,186198965,16829,24.58,60.35,5.2
Adani Enterprises Ltd,03-Aug-22,2689,2717.95,2672,2711.55,2691.877742,23565,2269,63434099,6566,27.86,45.95,22.55
Adani Enterprises Ltd,02-Aug-22,2661,2696,2641.05,2682.9,2674.134816,35782,3434,95685892,8300,23.2,54.95,21.9
Adani Enterprises Ltd,01-Aug-22,2580,2668.55,2569.3,2658.9,2575.529448,369198,4987,950880321,339928,92.07,99.25,78.9
Adani Enterprises Ltd,29-Jul-22,2565,2622,2560.45,2569.4,2589.564903,45275,4392,117242551,13501,29.82,61.55,4.4
Adani Enterprises Ltd,28-Jul-22,2559,2564.4,2532,2550.8,2550.636923,20464,1875,52196234,4345,21.23,32.4,-8.2
Adani Enterprises Ltd,27-Jul-22,2560.55,2572,2526.95,2547.7,2551.533496,38124,3223,97274663,9782,25.66,45.05,-12.85
Adani Enterprises Ltd,26-Jul-22,2559,2567.8,2534,2560.55,2550.708547,32760,2478,83561212,5858,17.88,33.8,1.55
Adani Enterprises Ltd,25-Jul-22,2500,2561.35,2500,2549.85,2534.4961,41028,3237,103985306,9292,22.65,61.35,49.85
Adani Enterprises Ltd,22-Jul-22,2509.95,2515,2483.2,2499,2500.731144,40226,3816,100594411,10444,25.96,31.8,-10.95
Adani Enterprises Ltd,21-Jul-22,2455.9,2499,2452.85,2495.95,2485.477603,39849,3522,99043797,12129,30.44,46.15,40.05
Adani Enterprises Ltd,20-Jul-22,2474,2474,2443.5,2451.1,2455.79498,26095,2223,64083970,7922,30.36,30.5,-22.9
Adani Enterprises Ltd,19-Jul-22,2413.5,2459,2405,2450.55,2436.842231,51062,4079,124430038,18157,35.56,54,37.05
Adani Enterprises Ltd,18-Jul-22,2426,2440.5,2407,2424,2406.730598,356111,2293,857063240,332255,93.3,33.5,-2
Adani Enterprises Ltd,15-Jul-22,2413.95,2422.75,2377.1,2404.7,2400.626315,68448,5290,164318070,21788,31.83,45.65,-9.25
Adani Enterprises Ltd,14-Jul-22,2369,2403.95,2338,2385.95,2363.189152,22051,2063,52110684,4529,20.54,65.95,16.95
Adani Enterprises Ltd,13-Jul-22,2375.8,2384.65,2334,2352.45,2356.626557,39650,4130,93440243,12906,32.55,50.65,-23.35
Adani Enterprises Ltd,12-Jul-22,2331.9,2389,2331.9,2365.85,2371.865435,46862,3508,111150358,8065,17.21,57.1,33.95
Adani Enterprises Ltd,11-Jul-22,2304.9,2384.95,2294.45,2371.55,2344.671183,97571,7323,228771912,24716,25.33,90.5,66.65
Adani Enterprises Ltd,08-Jul-22,2279.95,2301,2263.5,2293.05,2281.921326,37573,3120,85738630,12471,33.19,37.5,13.1
Adani Enterprises Ltd,07-Jul-22,2280,2294.8,2256.1,2275.25,2275.570681,32102,2258,73050370,8233,25.65,38.7,-4.75
Adani Enterprises Ltd,06-Jul-22,2249,2276.6,2240.75,2271.45,2262.895446,19741,1655,44671819,3640,18.44,35.85,22.45
Adani Enterprises Ltd,05-Jul-22,2260.9,2290.3,2237.6,2245.4,2264.011101,45310,2946,102582343,14671,32.38,52.7,-15.5
Adani Enterprises Ltd,04-Jul-22,2234,2276,2231.05,2260.6,2257.706738,41601,3168,93922858,7828,18.82,44.95,26.6
Adani Enterprises Ltd,01-Jul-22,2190,2240,2140.5,2231.6,2189.082959,47602,4092,104204727,7558,15.88,99.5,41.6
Adani Enterprises Ltd,30-Jun-22,2220,2248.55,2180.95,2189.85,2214.150288,49911,3802,110510455,10321,20.68,67.6,-30.15
Adani Enterprises Ltd,29-Jun-22,2185,2247.95,2177.05,2220.8,2212.44733,59692,3941,132065406,14624,24.5,70.9,35.8
Adani Enterprises Ltd,28-Jun-22,2162.1,2210.75,2160.2,2205,2181.256254,31379,2208,68445640,4089,13.03,50.55,42.9
Adani Enterprises Ltd,27-Jun-22,2190,2210.45,2168.85,2181.4,2188.648927,51616,3771,112969303,11623,22.52,41.6,-8.6
Adani Enterprises Ltd,24-Jun-22,2111.2,2168.05,2109.1,2161.5,2133.605969,38936,2403,83074082,3528,9.06,58.95,50.3
Adani Enterprises Ltd,23-Jun-22,2109,2127.55,2080,2109.45,2108.266003,95762,3428,201891769,52850,55.19,47.55,0.45
Adani Enterprises Ltd,22-Jun-22,2155,2155,2078.05,2089.2,2099.523327,91891,4111,192927298,37138,40.42,76.95,-65.8
Adani Enterprises Ltd,21-Jun-22,2092.3,2176.85,2092.05,2160.9,2135.639904,49098,4833,104855648,12167,24.78,84.8,68.6
Adani Enterprises Ltd,20-Jun-22,2098.3,2121.3,2025,2083.2,2060.281104,76139,6215,156867743,15380,20.2,96.3,-15.1
Adani Enterprises Ltd,17-Jun-22,2068,2135,2060.1,2096.05,2097.916511,84694,6033,177680941,11603,13.7,74.9,28.05
Adani Enterprises Ltd,16-Jun-22,2200,2220,2076.75,2082.85,2135.580441,68000,5377,145219470,7513,11.05,143.25,-117.15
Adani Enterprises Ltd,15-Jun-22,2222,2222,2175.3,2184.3,2192.42842,63216,4508,138596555,13356,21.13,46.7,-37.7
Adani Enterprises Ltd,14-Jun-22,2100,2220,2053,2196.5,2160.810236,284954,17224,615731520,41769,14.66,167,96.5
Adani Enterprises Ltd,13-Jun-22,2175,2175,2070.7,2081.45,2124.368407,53677,4238,114029723,8119,15.13,104.3,-93.55
Adani Enterprises Ltd,10-Jun-22,2198,2214,2171,2201.15,2194.834285,54799,3087,120274724,23302,42.52,43,3.15
Adani Enterprises Ltd,09-Jun-22,2167,2223.8,2160.5,2218.2,2187.877963,30376,2347,66458981,3539,11.65,63.3,51.2
Adani Enterprises Ltd,08-Jun-22,2248,2248,2159.45,2176.45,2206.623157,38934,2847,85912666,6987,17.95,88.55,-71.55
Adani Enterprises Ltd,07-Jun-22,2228,2254.4,2208,2226.55,2230.032706,68183,3374,152050320,7178,10.53,46.4,-1.45
Adani Enterprises Ltd,06-Jun-22,2198,2230,2168.85,2224.1,2206.178479,37405,2773,82522106,5826,15.58,61.15,26.1
Adani Enterprises Ltd,03-Jun-22,2237.9,2241.9,2175.65,2189.25,2206.80851,80631,4946,177937177,17127,21.24,66.25,-48.65
Adani Enterprises Ltd,02-Jun-22,2148,2216.1,2143,2209.85,2189.754915,58237,3049,127524757,6378,10.95,73.1,61.85
Adani Enterprises Ltd,01-Jun-22,2169,2189.1,2126,2150.8,2160.457463,82516,5058,178272308,14289,17.32,63.1,-18.2
Adani Enterprises Ltd,31-May-22,2167,2225.95,2150.6,2167.75,2200.56097,136230,6348,299782421,17286,12.69,75.35,0.75
Adani Enterprises Ltd,30-May-22,2110,2174.3,2106.95,2165.65,2149.792316,48646,2789,104578797,6634,13.64,67.35,55.65
Adani Enterprises Ltd,27-May-22,2090,2091.4,2047.95,2080.1,2070.059312,66428,4050,137509900,10356,15.59,43.45,-9.9
Adani Enterprises Ltd,26-May-22,2070,2087.9,1906.05,2047.7,1992.386609,163328,12372,325412520,31423,19.24,181.85,-22.3
Adani Enterprises Ltd,25-May-22,2172,2178,2067.4,2075.1,2119.514916,59767,4025,126677048,14143,23.66,110.6,-96.9
Adani Enterprises Ltd,24-May-22,2170,2178,2143.5,2160.4,2162.40253,26880,1772,58125380,3240,12.05,34.5,-9.6
Adani Enterprises Ltd,23-May-22,2227,2245.35,2158,2168.95,2197.839927,64383,4599,141503528,17552,27.26,87.35,-58.05
Adani Enterprises Ltd,20-May-22,2159,2232.55,2150.2,2223.3,2194.044524,45301,2535,99392411,9518,21.01,82.35,64.3
Adani Enterprises Ltd,19-May-22,2150,2154,2075,2114,2122.727956,44445,2758,94344644,9633,21.67,79,-36
Adani Enterprises Ltd,18-May-22,2204.9,2216.55,2173,2179.4,2193.0364,61182,3131,134174353,18199,29.75,43.55,-25.5
Adani Enterprises Ltd,17-May-22,2135,2192,2120,2184.5,2148.289148,47059,3139,101096339,11637,24.73,72,49.5
Adani Enterprises Ltd,16-May-22,2099,2150,2058.1,2107.05,2106.212562,115726,5620,243743555,13516,11.68,91.9,8.05
Adani Enterprises Ltd,13-May-22,2084.75,2133.45,2035.85,2055.05,2095.578099,63221,3778,132484543,5390,8.53,97.6,-29.7
Adani Enterprises Ltd,12-May-22,2102.2,2112,2012.1,2042.6,2061.273246,94962,5530,195742630,21336,22.47,99.9,-59.6
Adani Enterprises Ltd,11-May-22,2102,2157.05,2076.8,2119.65,2118.06457,78396,4590,166047790,21122,26.94,80.25,17.65
Adani Enterprises Ltd,10-May-22,2190,2220.05,2097,2110.45,2158.083814,85284,5151,184050020,25952,30.43,123.05,-79.55
Adani Enterprises Ltd,09-May-22,2238,2243.55,2180.55,2197.95,2214.313307,82408,2929,182477131,13056,15.84,63,-40.05
Adani Enterprises Ltd,06-May-22,2210,2262.6,2199.05,2246.55,2228.327783,57114,4649,127268713,22018,38.55,63.55,36.55
Adani Enterprises Ltd,05-May-22,2280,2303.9,2236.1,2256.75,2263.109868,262742,4872,594614013,50863,19.36,67.8,-23.25
Adani Enterprises Ltd,04-May-22,2354.45,2363.95,2233.65,2248.05,2317.87509,422665,4670,979684675,364159,86.16,130.3,-106.4
Adani Enterprises Ltd,02-May-22,2313.35,2361.4,2310.45,2339.3,2330.248629,96469,4793,224796755,20894,21.66,50.95,25.95
Adani Enterprises Ltd,29-Apr-22,2389,2394,2301.9,2333.1,2341.892909,174534,8152,408739937,79239,45.4,92.1,-55.9
Adani Enterprises Ltd,28-Apr-22,2352,2389.75,2336.65,2378.9,2367.460898,101337,6405,239911385,31900,31.48,53.1,26.9
Adani Enterprises Ltd,27-Apr-22,2405,2420,2326,2334.6,2367.280741,166481,9411,394107265,42399,25.47,94,-70.4
Adani Enterprises Ltd,26-Apr-22,2303.9,2419.7,2294.85,2397,2358.488165,253308,10580,597423920,49641,19.6,124.85,93.1
Adani Enterprises Ltd,25-Apr-22,2260,2298.45,2241.55,2287.2,2267.0508,198249,5001,449440554,26444,13.34,56.9,27.2
Adani Enterprises Ltd,22-Apr-22,2300,2305.65,2265,2274.1,2286.492161,143136,5477,327279342,33868,23.66,40.65,-25.9
Adani Enterprises Ltd,21-Apr-22,2203.2,2292.9,2203.2,2286.55,2261.285723,77981,4050,176337322,16265,20.86,89.7,83.35
Adani Enterprises Ltd,20-Apr-22,2188,2207,2162.15,2183.95,2186.40932,71714,4526,156796158,19946,27.81,44.85,-4.05
Adani Enterprises Ltd,19-Apr-22,2249.7,2255,2141.35,2170.65,2224.941073,98613,4547,219408114,32001,32.45,113.65,-79.05
Adani Enterprises Ltd,18-Apr-22,2185.9,2239.9,2157,2232.95,2205.41477,50628,3550,111655739,9435,18.64,82.9,47.05
Adani Enterprises Ltd,13-Apr-22,2213,2216.15,2174.25,2198.8,2199.963509,82788,4988,182130579,31533,38.09,41.9,-14.2
Adani Enterprises Ltd,12-Apr-22,2192,2219.05,2156,2198.25,2191.994565,99908,5874,218997793,14685,14.7,63.05,6.25
Adani Enterprises Ltd,11-Apr-22,2294,2294,2159.8,2178.65,2179.090369,95951,5558,209085900,28383,29.58,134.2,-115.35
Adani Enterprises Ltd,08-Apr-22,2109.6,2175.95,2105.9,2170.7,2143.804989,93236,5075,199879802,10453,11.21,70.05,61.1
Adani Enterprises Ltd,07-Apr-22,2169,2215,2081.8,2098.6,2143.436421,241709,13920,518087874,49521,20.49,133.2,-70.4
Adani Enterprises Ltd,06-Apr-22,2157,2182.75,2125.6,2160,2159.411345,155028,9307,334769222,32653,21.06,57.15,3
Adani Enterprises Ltd,05-Apr-22,2071,2198,2067.85,2141.85,2137.625251,260943,12559,557798346,20296,7.78,130.15,70.85
Adani Enterprises Ltd,04-Apr-22,2058,2076,2032.15,2065.6,2060.682493,138444,7150,285289127,30489,22.02,43.85,7.6
Adani Enterprises Ltd,01-Apr-22,2016,2048.7,2014,2044.25,2032.269232,96586,5202,196288756,22837,23.64,34.7,28.25
Adani Enterprises Ltd,31-Mar-22,2014.9,2042.2,1990,2015.7,2011.647336,100515,5413,202200732,13254,13.19,52.2,0.8
Adani Enterprises Ltd,30-Mar-22,1930,2014.2,1918,1993.95,1953.204074,207395,7425,405084759,24839,11.98,96.2,63.95
Adani Enterprises Ltd,29-Mar-22,1923.8,1930,1886.05,1915.85,1912.29673,106848,4149,204325081,20723,19.39,43.95,-7.95
Adani Enterprises Ltd,28-Mar-22,1875,1924,1850.6,1908.55,1874.425006,1325278,7585,2484134223,1219079,91.99,73.4,33.55
Adani Enterprises Ltd,25-Mar-22,1851.65,1899,1822.2,1869.6,1868.587246,325855,2531,608888497,280052,85.94,76.8,17.95
Adani Enterprises Ltd,24-Mar-22,1812,1838.85,1800,1832.65,1821.938478,44456,2506,80996097,14611,32.87,38.85,20.65
Adani Enterprises Ltd,23-Mar-22,1844.5,1849.7,1801.35,1812.1,1820.554051,47853,2343,87118973,9497,19.85,48.35,-32.4
Adani Enterprises Ltd,22-Mar-22,1792,1836.75,1790.55,1831.35,1814.876292,58525,3550,106215635,16538,28.26,46.2,39.35
Adani Enterprises Ltd,21-Mar-22,1842,1842,1797,1803,1812.920096,37645,2159,68247377,7416,19.7,45,-39
Adani Enterprises Ltd,17-Mar-22,1771,1823,1759.3,1818.55,1792.93213,62959,3515,112881214,12386,19.67,63.7,47.55
Adani Enterprises Ltd,16-Mar-22,1718.1,1763.8,1718.1,1757.45,1749.500501,69918,4560,122321576,26476,37.87,45.7,39.35
Adani Enterprises Ltd,15-Mar-22,1730.2,1753.4,1688.7,1702.45,1715.719891,42080,2477,72197493,4319,10.26,64.7,-27.75
Adani Enterprises Ltd,14-Mar-22,1735.95,1752,1722.65,1735.95,1734.665924,29188,1758,50631429,3956,13.55,29.35,0
Adani Enterprises Ltd,11-Mar-22,1749.95,1756.55,1722,1733.6,1738.231365,51931,3179,90268093,5844,11.25,34.55,-16.35
Adani Enterprises Ltd,10-Mar-22,1689,1749.95,1679.75,1742.45,1717.882707,77916,5155,133850549,12121,15.56,70.2,53.45
Adani Enterprises Ltd,09-Mar-22,1605.1,1669,1605.1,1656.45,1634.882707,51461,4235,84132699,4798,9.32,63.9,51.35
